Row  Colunm  Power
12  198  4.0
13  198  4.0
14  198  4.0
15  198  4.0
16  198  4.0
17  198  4.0
18  198  4.0
19  198  4.0
20  198  4.0
21  198  4.0
22  198  4.0
23  198  4.0
24  198  4.0
25  198  4.0
26  198  4.0
27  198  4.0
28  198  4.0
29  198  4.0
30  198  4.0
31  198  4.0
32  198  4.0
33  198  4.0
34  198  4.0
35  198  4.0
36  198  4.0
37  198  4.0
38  198  4.0
39  198  4.0
40  198  4.0
41  198  4.0
42  198  4.0
43  198  4.0
44  198  4.0
45  198  4.0
46  198  4.0
47  198  4.0
48  198  4.0
49  198  4.0
50  198  4.0
51  198  4.0
52  198  4.0
53  198  4.0
54  198  4.0
55  198  4.0
56  198  4.0
57  198  4.0
58  198  4.0
59  198  4.0
60  198  4.0
61  198  4.0
62  198  4.0
63  198  4.0
64  198  4.0
65  198  4.0
66  198  4.0
67  198  4.0
68  198  4.0
69  198  4.0
70  198  4.0
71  198  4.0
72  198  4.0
73  198  4.0
74  198  4.0
75  198  4.0
76  198  4.0
77  198  4.0
78  198  4.0
79  198  4.0
80  198  4.0
81  198  4.0
82  198  4.0
83  198  4.0
84  198  4.0
85  198  4.0
86  198  4.0
87  198  4.0
88  198  4.0
89  198  4.0
90  198  4.0
91  198  4.0
92  198  4.0
93  198  4.0
94  198  4.0
95  198  4.0
96  198  4.0
97  198  4.0
98  198  4.0
99  198  4.0
100  198  4.0
101  198  4.0
102  198  4.0
103  198  4.0
104  198  4.0
105  198  4.0
106  198  4.0
107  198  4.0
108  198  4.0
109  198  4.0
110  198  4.0
111  198  4.0
112  198  4.0
113  198  4.0
114  198  4.0
115  198  4.0
116  198  4.0
117  198  4.0
118  198  4.0
119  198  4.0
120  198  4.0
121  198  4.0
122  198  4.0
123  198  4.0
124  198  4.0
125  198  4.0
126  198  4.0
127  198  4.0
0  199  4.0
1  199  4.0
2  199  4.0
3  199  4.0
4  199  4.0
5  199  4.0
6  199  4.0
7  199  4.0
8  199  4.0
9  199  4.0
10  199  4.0
11  199  4.0
12  199  4.0
13  199  4.0
14  199  4.0
15  199  4.0
16  199  4.0
17  199  4.0
18  199  4.0
19  199  4.0
20  199  4.0
21  199  4.0
22  199  4.0
23  199  4.0
24  199  4.0
25  199  4.0
26  199  4.0
27  199  4.0
28  199  4.0
29  199  4.0
30  199  4.0
31  199  4.0
32  199  4.0
33  199  4.0
34  199  4.0
35  199  4.0
36  199  4.0
37  199  4.0
38  199  4.0
39  199  4.0
40  199  4.0
41  199  4.0
42  199  4.0
43  199  4.0
44  199  4.0
45  199  4.0
46  199  4.0
47  199  4.0
48  199  4.0
49  199  4.0
50  199  4.0
51  199  4.0
52  199  4.0
53  199  4.0
54  199  4.0
55  199  4.0
56  199  4.0
57  199  4.0
58  199  4.0
59  199  4.0
60  199  4.0
61  199  4.0
62  199  4.0
63  199  4.0
64  199  4.0
65  199  4.0
66  199  4.0
67  199  4.0
68  199  4.0
69  199  4.0
70  199  4.0
71  199  4.0
72  199  4.0
73  199  4.0
74  199  4.0
75  199  4.0
76  199  4.0
77  199  4.0
78  199  4.0
79  199  4.0
80  199  4.0
81  199  4.0
82  199  4.0
83  199  4.0
84  199  4.0
85  199  4.0
86  199  4.0
87  199  4.0
88  199  4.0
89  199  4.0
90  199  4.0
91  199  4.0
92  199  4.0
93  199  4.0
94  199  4.0
95  199  4.0
96  199  4.0
97  199  4.0
98  199  4.0
99  199  4.0
100  199  4.0
101  199  4.0
102  199  4.0
103  199  4.0
104  199  4.0
105  199  4.0
106  199  4.0
107  199  4.0
108  199  4.0
109  199  4.0
110  199  4.0
111  199  4.0
112  199  4.0
113  199  4.0
114  199  4.0
115  199  4.0
116  199  4.0
117  199  4.0
118  199  4.0
119  199  4.0
120  199  4.0
121  199  4.0
122  199  4.0
123  199  4.0
124  199  4.0
125  199  4.0
126  199  4.0
127  199  4.0
0  200  4.0
1  200  4.0
2  200  4.0
3  200  4.0
4  200  4.0
5  200  4.0
6  200  4.0
7  200  4.0
8  200  4.0
9  200  4.0
10  200  4.0
11  200  4.0
12  200  4.0
13  200  4.0
14  200  4.0
15  200  4.0
16  200  4.0
17  200  4.0
18  200  4.0
19  200  4.0
20  200  4.0
21  200  4.0
22  200  4.0
23  200  4.0
24  200  4.0
25  200  4.0
26  200  4.0
27  200  4.0
28  200  4.0
29  200  4.0
30  200  4.0
31  200  4.0
32  200  4.0
33  200  4.0
34  200  4.0
35  200  4.0
36  200  4.0
37  200  4.0
38  200  4.0
39  200  4.0
40  200  4.0
41  200  4.0
42  200  4.0
43  200  4.0
44  200  4.0
45  200  4.0
46  200  4.0
47  200  4.0
48  200  4.0
49  200  4.0
50  200  4.0
51  200  4.0
52  200  4.0
53  200  4.0
54  200  4.0
55  200  4.0
56  200  4.0
57  200  4.0
58  200  4.0
59  200  4.0
60  200  4.0
61  200  4.0
62  200  4.0
63  200  4.0
64  200  4.0
65  200  4.0
66  200  4.0
67  200  4.0
68  200  4.0
69  200  4.0
70  200  4.0
71  200  4.0
72  200  4.0
73  200  4.0
74  200  4.0
75  200  4.0
76  200  4.0
77  200  4.0
78  200  4.0
79  200  4.0
80  200  4.0
81  200  4.0
82  200  4.0
83  200  4.0
84  200  4.0
85  200  4.0
86  200  4.0
87  200  4.0
88  200  4.0
89  200  4.0
90  200  4.0
91  200  4.0
92  200  4.0
93  200  4.0
94  200  4.0
95  200  4.0
96  200  4.0
97  200  4.0
98  200  4.0
99  200  4.0
100  200  4.0
101  200  4.0
102  200  4.0
103  200  4.0
104  200  4.0
105  200  4.0
106  200  4.0
107  200  4.0
108  200  4.0
109  200  4.0
110  200  4.0
111  200  4.0
112  200  4.0
113  200  4.0
114  200  4.0
115  200  4.0
116  200  4.0
117  200  4.0
118  200  4.0
119  200  4.0
120  200  4.0
121  200  4.0
122  200  4.0
123  200  4.0
124  200  4.0
125  200  4.0
126  200  4.0
127  200  4.0
0  201  4.0
1  201  4.0
2  201  4.0
3  201  4.0
4  201  4.0
5  201  4.0
6  201  4.0
7  201  4.0
8  201  4.0
9  201  4.0
10  201  4.0
11  201  4.0
12  201  4.0
13  201  4.0
14  201  4.0
15  201  4.0
16  201  4.0
17  201  4.0
18  201  4.0
19  201  4.0
20  201  4.0
21  201  4.0
22  201  4.0
23  201  4.0
24  201  4.0
25  201  4.0
26  201  4.0
27  201  4.0
28  201  4.0
29  201  4.0
30  201  4.0
31  201  4.0
32  201  4.0
33  201  4.0
34  201  4.0
35  201  4.0
36  201  4.0
37  201  4.0
38  201  4.0
39  201  4.0
40  201  4.0
41  201  4.0
42  201  4.0
43  201  4.0
44  201  4.0
45  201  4.0
46  201  4.0
47  201  4.0
48  201  4.0
49  201  4.0
50  201  4.0
51  201  4.0
52  201  4.0
53  201  4.0
54  201  4.0
55  201  4.0
56  201  4.0
57  201  4.0
58  201  4.0
59  201  4.0
60  201  4.0
61  201  4.0
62  201  4.0
63  201  4.0
64  201  4.0
65  201  4.0
66  201  4.0
67  201  4.0
68  201  4.0
69  201  4.0
70  201  4.0
71  201  4.0
72  201  4.0
73  201  4.0
74  201  4.0
75  201  4.0
76  201  4.0
77  201  4.0
78  201  4.0
79  201  4.0
80  201  4.0
81  201  4.0
82  201  4.0
83  201  4.0
84  201  4.0
85  201  4.0
86  201  4.0
87  201  4.0
88  201  4.0
89  201  4.0
90  201  4.0
91  201  4.0
92  201  4.0
93  201  4.0
94  201  4.0
95  201  4.0
96  201  4.0
97  201  4.0
98  201  4.0
99  201  4.0
100  201  4.0
101  201  4.0
102  201  4.0
103  201  4.0
104  201  4.0
105  201  4.0
106  201  4.0
107  201  4.0
108  201  4.0
109  201  4.0
110  201  4.0
111  201  4.0
112  201  4.0
113  201  4.0
114  201  4.0
115  201  4.0
116  201  4.0
117  201  4.0
118  201  4.0
119  201  4.0
120  201  4.0
121  201  4.0
122  201  4.0
123  201  4.0
124  201  4.0
125  201  4.0
126  201  4.0
127  201  4.0
0  202  4.0
1  202  4.0
2  202  4.0
3  202  4.0
4  202  4.0
5  202  4.0
6  202  4.0
7  202  4.0
8  202  4.0
9  202  4.0
10  202  4.0
11  202  4.0
12  202  4.0
13  202  4.0
14  202  4.0
15  202  4.0
16  202  4.0
17  202  4.0
18  202  4.0
19  202  4.0
20  202  4.0
21  202  4.0
22  202  4.0
23  202  4.0
24  202  4.0
25  202  4.0
26  202  4.0
27  202  4.0
28  202  4.0
29  202  4.0
30  202  4.0
31  202  4.0
32  202  4.0
33  202  4.0
34  202  4.0
35  202  4.0
36  202  4.0
37  202  4.0
38  202  4.0
39  202  4.0
40  202  4.0
41  202  4.0
42  202  4.0
43  202  4.0
44  202  4.0
45  202  4.0
46  202  4.0
47  202  4.0
48  202  4.0
49  202  4.0
50  202  4.0
51  202  4.0
52  202  4.0
53  202  4.0
54  202  4.0
55  202  4.0
56  202  4.0
57  202  4.0
58  202  4.0
59  202  4.0
60  202  4.0
61  202  4.0
62  202  4.0
63  202  4.0
64  202  4.0
65  202  4.0
66  202  4.0
67  202  4.0
68  202  4.0
69  202  4.0
70  202  4.0
71  202  4.0
72  202  4.0
73  202  4.0
74  202  4.0
75  202  4.0
76  202  4.0
77  202  4.0
78  202  4.0
79  202  4.0
80  202  4.0
81  202  4.0
82  202  4.0
83  202  4.0
84  202  4.0
85  202  4.0
86  202  4.0
87  202  4.0
88  202  4.0
89  202  4.0
90  202  4.0
91  202  4.0
92  202  4.0
93  202  4.0
94  202  4.0
95  202  4.0
96  202  4.0
97  202  4.0
98  202  4.0
99  202  4.0
100  202  4.0
101  202  4.0
102  202  4.0
103  202  4.0
104  202  4.0
105  202  4.0
106  202  4.0
107  202  4.0
108  202  4.0
109  202  4.0
110  202  4.0
111  202  4.0
112  202  4.0
113  202  4.0
114  202  4.0
115  202  4.0
116  202  4.0
117  202  4.0
118  202  4.0
119  202  4.0
120  202  4.0
121  202  4.0
122  202  4.0
123  202  4.0
124  202  4.0
125  202  4.0
126  202  4.0
127  202  4.0
0  203  4.0
1  203  4.0
2  203  4.0
3  203  4.0
4  203  4.0
5  203  4.0
6  203  4.0
7  203  4.0
8  203  4.0
9  203  4.0
10  203  4.0
11  203  4.0
12  203  4.0
13  203  4.0
14  203  4.0
15  203  4.0
16  203  4.0
17  203  4.0
18  203  4.0
19  203  4.0
20  203  4.0
21  203  4.0
22  203  4.0
23  203  4.0
24  203  4.0
25  203  4.0
26  203  4.0
27  203  4.0
28  203  4.0
29  203  4.0
30  203  4.0
31  203  4.0
32  203  4.0
33  203  4.0
34  203  4.0
35  203  4.0
36  203  4.0
37  203  4.0
38  203  4.0
39  203  4.0
40  203  4.0
41  203  4.0
42  203  4.0
43  203  4.0
44  203  4.0
45  203  4.0
46  203  4.0
47  203  4.0
48  203  4.0
49  203  4.0
50  203  4.0
51  203  4.0
52  203  4.0
53  203  4.0
54  203  4.0
55  203  4.0
56  203  4.0
57  203  4.0
58  203  4.0
59  203  4.0
60  203  4.0
61  203  4.0
62  203  4.0
63  203  4.0
64  203  4.0
65  203  4.0
66  203  4.0
67  203  4.0
68  203  4.0
69  203  4.0
70  203  4.0
71  203  4.0
72  203  4.0
73  203  4.0
74  203  4.0
75  203  4.0
76  203  4.0
77  203  4.0
78  203  4.0
79  203  4.0
80  203  4.0
81  203  4.0
82  203  4.0
83  203  4.0
84  203  4.0
85  203  4.0
86  203  4.0
87  203  4.0
88  203  4.0
89  203  4.0
90  203  4.0
91  203  4.0
92  203  4.0
93  203  4.0
94  203  4.0
95  203  4.0
96  203  4.0
97  203  4.0
98  203  4.0
99  203  4.0
100  203  4.0
101  203  4.0
102  203  4.0
103  203  4.0
104  203  4.0
105  203  4.0
106  203  4.0
107  203  4.0
108  203  4.0
109  203  4.0
110  203  4.0
111  203  4.0
112  203  4.0
113  203  4.0
114  203  4.0
115  203  4.0
116  203  4.0
117  203  4.0
118  203  4.0
119  203  4.0
120  203  4.0
121  203  4.0
122  203  4.0
123  203  4.0
124  203  4.0
125  203  4.0
126  203  4.0
127  203  4.0
0  204  4.0
1  204  4.0
2  204  4.0
3  204  4.0
4  204  4.0
5  204  4.0
6  204  4.0
7  204  4.0
8  204  4.0
9  204  4.0
10  204  4.0
11  204  4.0
12  204  4.0
13  204  4.0
14  204  4.0
15  204  4.0
16  204  4.0
17  204  4.0
18  204  4.0
19  204  4.0
20  204  4.0
21  204  4.0
22  204  4.0
23  204  4.0
24  204  4.0
25  204  4.0
26  204  4.0
27  204  4.0
28  204  4.0
29  204  4.0
30  204  4.0
31  204  4.0
32  204  4.0
33  204  4.0
34  204  4.0
35  204  4.0
36  204  4.0
37  204  4.0
38  204  4.0
39  204  4.0
40  204  4.0
41  204  4.0
42  204  4.0
43  204  4.0
44  204  4.0
45  204  4.0
46  204  4.0
47  204  4.0
48  204  4.0
49  204  4.0
50  204  4.0
51  204  4.0
52  204  4.0
53  204  4.0
54  204  4.0
55  204  4.0
56  204  4.0
57  204  4.0
58  204  4.0
59  204  4.0
60  204  4.0
61  204  4.0
62  204  4.0
63  204  4.0
64  204  4.0
65  204  4.0
66  204  4.0
67  204  4.0
68  204  4.0
69  204  4.0
70  204  4.0
71  204  4.0
72  204  4.0
73  204  4.0
74  204  4.0
75  204  4.0
76  204  4.0
77  204  4.0
78  204  4.0
79  204  4.0
80  204  4.0
81  204  4.0
82  204  4.0
83  204  4.0
84  204  4.0
85  204  4.0
86  204  4.0
87  204  4.0
88  204  4.0
89  204  4.0
90  204  4.0
91  204  4.0
92  204  4.0
93  204  4.0
94  204  4.0
95  204  4.0
96  204  4.0
97  204  4.0
98  204  4.0
99  204  4.0
100  204  4.0
101  204  4.0
102  204  4.0
103  204  4.0
104  204  4.0
105  204  4.0
106  204  4.0
107  204  4.0
108  204  4.0
109  204  4.0
110  204  4.0
111  204  4.0
112  204  4.0
113  204  4.0
114  204  4.0
115  204  4.0
116  204  4.0
117  204  4.0
118  204  4.0
119  204  4.0
120  204  4.0
121  204  4.0
122  204  4.0
123  204  4.0
124  204  4.0
125  204  4.0
126  204  4.0
127  204  4.0
0  205  4.0
1  205  4.0
2  205  4.0
3  205  4.0
4  205  4.0
5  205  4.0
6  205  4.0
7  205  4.0
8  205  4.0
9  205  4.0
10  205  4.0
11  205  4.0
12  205  4.0
13  205  4.0
14  205  4.0
15  205  4.0
16  205  4.0
17  205  4.0
18  205  4.0
19  205  4.0
20  205  4.0
21  205  4.0
22  205  4.0
23  205  4.0
24  205  4.0
25  205  4.0
26  205  4.0
27  205  4.0
28  205  4.0
29  205  4.0
30  205  4.0
31  205  4.0
32  205  4.0
33  205  4.0
34  205  4.0
35  205  4.0
36  205  4.0
37  205  4.0
38  205  4.0
39  205  4.0
40  205  4.0
41  205  4.0
42  205  4.0
43  205  4.0
44  205  4.0
45  205  4.0
46  205  4.0
47  205  4.0
48  205  4.0
49  205  4.0
50  205  4.0
51  205  4.0
52  205  4.0
53  205  4.0
54  205  4.0
55  205  4.0
56  205  4.0
57  205  4.0
58  205  4.0
59  205  4.0
60  205  4.0
61  205  4.0
62  205  4.0
63  205  4.0
64  205  4.0
65  205  4.0
66  205  4.0
67  205  4.0
68  205  4.0
69  205  4.0
70  205  4.0
71  205  4.0
72  205  4.0
73  205  4.0
74  205  4.0
75  205  4.0
76  205  4.0
77  205  4.0
78  205  4.0
79  205  4.0
80  205  4.0
81  205  4.0
82  205  4.0
83  205  4.0
84  205  4.0
85  205  4.0
86  205  4.0
87  205  4.0
88  205  4.0
89  205  4.0
90  205  4.0
91  205  4.0
92  205  4.0
93  205  4.0
94  205  4.0
95  205  4.0
96  205  4.0
97  205  4.0
98  205  4.0
99  205  4.0
100  205  4.0
101  205  4.0
102  205  4.0
103  205  4.0
104  205  4.0
105  205  4.0
106  205  4.0
107  205  4.0
108  205  4.0
109  205  4.0
110  205  4.0
111  205  4.0
112  205  4.0
113  205  4.0
114  205  4.0
115  205  4.0
116  205  4.0
117  205  4.0
118  205  4.0
119  205  4.0
120  205  4.0
121  205  4.0
122  205  4.0
123  205  4.0
124  205  4.0
125  205  4.0
126  205  4.0
127  205  4.0
0  206  4.0
1  206  4.0
2  206  4.0
3  206  4.0
4  206  4.0
5  206  4.0
6  206  4.0
7  206  4.0
8  206  4.0
9  206  4.0
10  206  4.0
11  206  4.0
12  206  4.0
13  206  4.0
14  206  4.0
15  206  4.0
16  206  4.0
17  206  4.0
18  206  4.0
19  206  4.0
20  206  4.0
21  206  4.0
22  206  4.0
23  206  4.0
24  206  4.0
25  206  4.0
26  206  4.0
27  206  4.0
28  206  4.0
29  206  4.0
30  206  4.0
31  206  4.0
32  206  4.0
33  206  4.0
34  206  4.0
35  206  4.0
36  206  4.0
37  206  4.0
38  206  4.0
39  206  4.0
40  206  4.0
41  206  4.0
42  206  4.0
43  206  4.0
44  206  4.0
45  206  4.0
46  206  4.0
47  206  4.0
48  206  4.0
49  206  4.0
50  206  4.0
51  206  4.0
52  206  4.0
53  206  4.0
54  206  4.0
55  206  4.0
56  206  4.0
57  206  4.0
58  206  4.0
59  206  4.0
60  206  4.0
61  206  4.0
62  206  4.0
63  206  4.0
64  206  4.0
65  206  4.0
66  206  4.0
67  206  4.0
68  206  4.0
69  206  4.0
70  206  4.0
71  206  4.0
72  206  4.0
73  206  4.0
74  206  4.0
75  206  4.0
76  206  4.0
77  206  4.0
78  206  4.0
79  206  4.0
80  206  4.0
81  206  4.0
82  206  4.0
83  206  4.0
84  206  4.0
85  206  4.0
86  206  4.0
87  206  4.0
88  206  4.0
89  206  4.0
90  206  4.0
91  206  4.0
92  206  4.0
93  206  4.0
94  206  4.0
95  206  4.0
96  206  4.0
97  206  4.0
98  206  4.0
99  206  4.0
100  206  4.0
101  206  4.0
102  206  4.0
103  206  4.0
104  206  4.0
105  206  4.0
106  206  4.0
107  206  4.0
108  206  4.0
109  206  4.0
110  206  4.0
111  206  4.0
112  206  4.0
113  206  4.0
114  206  4.0
115  206  4.0
116  206  4.0
117  206  4.0
118  206  4.0
119  206  4.0
120  206  4.0
121  206  4.0
122  206  4.0
123  206  4.0
124  206  4.0
125  206  4.0
126  206  4.0
127  206  4.0
0  207  4.0
1  207  4.0
2  207  4.0
3  207  4.0
4  207  4.0
5  207  4.0
6  207  4.0
7  207  4.0
8  207  4.0
9  207  4.0
10  207  4.0
11  207  4.0
12  207  4.0
13  207  4.0
14  207  4.0
15  207  4.0
16  207  4.0
17  207  4.0
18  207  4.0
19  207  4.0
20  207  4.0
21  207  4.0
22  207  4.0
23  207  4.0
24  207  4.0
25  207  4.0
26  207  4.0
27  207  4.0
28  207  4.0
29  207  4.0
30  207  4.0
31  207  4.0
32  207  4.0
33  207  4.0
34  207  4.0
35  207  4.0
36  207  4.0
37  207  4.0
38  207  4.0
39  207  4.0
40  207  4.0
41  207  4.0
42  207  4.0
43  207  4.0
44  207  4.0
45  207  4.0
46  207  4.0
47  207  4.0
48  207  4.0
49  207  4.0
50  207  4.0
51  207  4.0
52  207  4.0
53  207  4.0
54  207  4.0
55  207  4.0
56  207  4.0
57  207  4.0
58  207  4.0
59  207  4.0
60  207  4.0
61  207  4.0
62  207  4.0
63  207  4.0
64  207  4.0
65  207  4.0
66  207  4.0
67  207  4.0
68  207  4.0
69  207  4.0
70  207  4.0
71  207  4.0
72  207  4.0
73  207  4.0
74  207  4.0
75  207  4.0
76  207  4.0
77  207  4.0
78  207  4.0
79  207  4.0
80  207  4.0
81  207  4.0
82  207  4.0
83  207  4.0
84  207  4.0
85  207  4.0
86  207  4.0
87  207  4.0
88  207  4.0
89  207  4.0
90  207  4.0
91  207  4.0
92  207  4.0
93  207  4.0
94  207  4.0
95  207  4.0
96  207  4.0
97  207  4.0
98  207  4.0
99  207  4.0
100  207  4.0
101  207  4.0
102  207  4.0
103  207  4.0
104  207  4.0
105  207  4.0
106  207  4.0
107  207  4.0
108  207  4.0
109  207  4.0
110  207  4.0
111  207  4.0
112  207  4.0
113  207  4.0
114  207  4.0
115  207  4.0
116  207  4.0
117  207  4.0
118  207  4.0
119  207  4.0
120  207  4.0
121  207  4.0
122  207  4.0
123  207  4.0
124  207  4.0
125  207  4.0
126  207  4.0
127  207  4.0
0  208  4.0
1  208  4.0
2  208  4.0
3  208  4.0
4  208  4.0
5  208  4.0
6  208  4.0
7  208  4.0
8  208  4.0
9  208  4.0
10  208  4.0
11  208  4.0
12  208  4.0
13  208  4.0
14  208  4.0
15  208  4.0
16  208  4.0
17  208  4.0
18  208  4.0
19  208  4.0
20  208  4.0
21  208  4.0
22  208  4.0
23  208  4.0
24  208  4.0
25  208  4.0
26  208  4.0
27  208  4.0
28  208  4.0
29  208  4.0
30  208  4.0
31  208  4.0
32  208  4.0
33  208  4.0
34  208  4.0
35  208  4.0
36  208  4.0
37  208  4.0
38  208  4.0
39  208  4.0
40  208  4.0
41  208  4.0
42  208  4.0
43  208  4.0
44  208  4.0
45  208  4.0
46  208  4.0
47  208  4.0
48  208  4.0
49  208  4.0
50  208  4.0
51  208  4.0
52  208  4.0
53  208  4.0
54  208  4.0
55  208  4.0
56  208  4.0
57  208  4.0
58  208  4.0
59  208  4.0
60  208  4.0
61  208  4.0
62  208  4.0
63  208  4.0
64  208  4.0
65  208  4.0
66  208  4.0
67  208  4.0
68  208  4.0
69  208  4.0
70  208  4.0
71  208  4.0
72  208  4.0
73  208  4.0
74  208  4.0
75  208  4.0
76  208  4.0
77  208  4.0
78  208  4.0
79  208  4.0
80  208  4.0
81  208  4.0
82  208  4.0
83  208  4.0
84  208  4.0
85  208  4.0
86  208  4.0
87  208  4.0
88  208  4.0
89  208  4.0
90  208  4.0
91  208  4.0
92  208  4.0
93  208  4.0
94  208  4.0
95  208  4.0
96  208  4.0
97  208  4.0
98  208  4.0
99  208  4.0
100  208  4.0
101  208  4.0
102  208  4.0
103  208  4.0
104  208  4.0
105  208  4.0
106  208  4.0
107  208  4.0
108  208  4.0
109  208  4.0
110  208  4.0
111  208  4.0
112  208  4.0
113  208  4.0
114  208  4.0
115  208  4.0
116  208  4.0
117  208  4.0
118  208  4.0
119  208  4.0
120  208  4.0
121  208  4.0
122  208  4.0
123  208  4.0
124  208  4.0
125  208  4.0
126  208  4.0
127  208  4.0
0  209  4.0
1  209  4.0
2  209  4.0
3  209  4.0
4  209  4.0
5  209  4.0
6  209  4.0
7  209  4.0
8  209  4.0
9  209  4.0
10  209  4.0
11  209  4.0
12  209  4.0
13  209  4.0
14  209  4.0
15  209  4.0
16  209  4.0
17  209  4.0
18  209  4.0
19  209  4.0
20  209  4.0
21  209  4.0
22  209  4.0
23  209  4.0
24  209  4.0
25  209  4.0
26  209  4.0
27  209  4.0
28  209  4.0
29  209  4.0
30  209  4.0
31  209  4.0
32  209  4.0
33  209  4.0
34  209  4.0
35  209  4.0
36  209  4.0
37  209  4.0
38  209  4.0
39  209  4.0
40  209  4.0
41  209  4.0
42  209  4.0
43  209  4.0
44  209  4.0
45  209  4.0
46  209  4.0
47  209  4.0
48  209  4.0
49  209  4.0
50  209  4.0
51  209  4.0
52  209  4.0
53  209  4.0
54  209  4.0
55  209  4.0
56  209  4.0
57  209  4.0
58  209  4.0
59  209  4.0
60  209  4.0
61  209  4.0
62  209  4.0
63  209  4.0
64  209  4.0
65  209  4.0
66  209  4.0
67  209  4.0
68  209  4.0
69  209  4.0
70  209  4.0
71  209  4.0
72  209  4.0
73  209  4.0
74  209  4.0
75  209  4.0
76  209  4.0
77  209  4.0
78  209  4.0
79  209  4.0
80  209  4.0
81  209  4.0
82  209  4.0
83  209  4.0
84  209  4.0
85  209  4.0
86  209  4.0
87  209  4.0
88  209  4.0
89  209  4.0
90  209  4.0
91  209  4.0
92  209  4.0
93  209  4.0
94  209  4.0
95  209  4.0
96  209  4.0
97  209  4.0
98  209  4.0
99  209  4.0
100  209  4.0
101  209  4.0
102  209  4.0
103  209  4.0
104  209  4.0
105  209  4.0
106  209  4.0
107  209  4.0
108  209  4.0
109  209  4.0
110  209  4.0
111  209  4.0
112  209  4.0
113  209  4.0
114  209  4.0
115  209  4.0
116  209  4.0
117  209  4.0
118  209  4.0
119  209  4.0
120  209  4.0
121  209  4.0
122  209  4.0
123  209  4.0
124  209  4.0
125  209  4.0
126  209  4.0
127  209  4.0
5  299  4.08280319317
8  299  4.23672465647
10  299  7.0
11  299  7.0
12  299  7.0
13  299  7.0
14  299  7.0
15  299  7.0
16  299  7.0
17  299  7.0
18  299  7.0
19  299  7.0
20  299  7.0
21  299  7.0
22  299  7.0
23  299  7.0
24  299  7.0
25  299  7.0
26  299  7.0
27  299  7.0
28  299  7.0
29  299  7.0
30  299  7.0
31  299  7.0
32  299  7.0
33  299  7.0
34  299  7.0
35  299  7.0
36  299  7.0
37  299  7.0
38  299  7.0
39  299  7.0
40  299  7.0
41  299  7.0
42  299  7.0
43  299  7.0
44  299  7.0
45  299  7.0
46  299  7.0
47  299  7.0
48  299  7.0
49  299  7.0
50  299  7.0
51  299  7.0
52  299  7.0
53  299  7.0
54  299  7.0
55  299  7.0
56  299  7.0
57  299  7.0
58  299  7.0
59  299  7.0
60  299  7.0
61  299  7.0
62  299  7.0
63  299  7.0
64  299  7.0
65  299  7.0
66  299  7.0
67  299  7.0
68  299  7.0
69  299  7.0
76  299  3.8965031161
80  299  2.76073565883
89  299  3.06670876568
99  299  4.86144064191
115  299  3.77942348042
8  463  3.22299508177
19  463  8.0
22  463  5.17201233073
78  463  3.05275720361
